app_id,tat_days,issued
APP-04214,10.965,1
APP-04215,4.877,0
APP-04216,0.125,1
APP-04217,9.367,0
APP-04218,0.144,1
APP-04219,6.938,0
APP-04220,0.169,1
APP-04221,0.16,1
APP-04222,4.246,0
APP-04223,0.18,0
APP-04224,0.142,1
APP-04225,0.111,0
APP-04226,7.253,0
APP-04227,0.251,0
APP-04228,4.07,0
APP-04229,3.616,1
APP-04230,0.1,1
APP-04231,0.21,0
APP-04232,0.054,1
APP-04233,0.074,1
APP-04234,7.576,0
APP-04235,0.287,1
APP-04236,5.417,0
APP-04237,0.119,1
APP-04238,0.086,1
APP-04239,0.126,1
APP-04240,0.182,1
APP-04241,0.172,1
APP-04242,1.838,1
APP-04243,6.601,0
APP-04244,0.342,1
APP-04245,0.242,0
APP-04246,0.149,0
APP-04247,7.694,0
APP-04248,0.127,1
APP-04249,0.105,1
APP-04250,0.042,1
APP-04251,0.456,1
APP-04252,0.155,1
APP-04253,6.994,1
APP-04254,0.267,0
APP-04255,0.108,1
APP-04256,0.175,1
APP-04257,0.147,1
APP-04258,0.122,0
APP-04259,0.093,1
APP-04260,0.359,1
APP-04261,6.886,0
APP-04262,0.177,1
APP-04263,0.129,1
APP-04264,0.203,1
APP-04265,4.715,0
APP-04266,0.224,1
APP-04267,0.36,1
APP-04268,0.14,0
APP-04269,0.212,1
APP-04270,12.238,1
APP-04271,0.51,1
APP-04272,0.246,1
APP-04273,0.114,1
APP-04274,0.272,1
APP-04275,2.106,1
APP-04276,0.545,0
APP-04277,0.081,1
APP-04278,0.135,1
APP-04279,0.107,1
APP-04280,0.126,0
APP-04281,5.847,0
APP-04282,0.194,0
APP-04283,0.241,1
APP-04284,0.189,0
APP-04285,0.071,1
APP-04286,9.267,0
APP-04287,0.162,0
APP-04288,6.473,1
APP-04289,0.086,1
APP-04290,0.169,1
APP-04291,0.148,1
APP-04292,0.069,1
APP-04293,4.847,0
APP-04294,0.482,1
APP-04295,8.093,0
APP-04296,0.205,1
APP-04297,7.934,0
APP-04298,0.149,1
APP-04299,0.176,1
APP-04300,0.299,0
APP-04301,0.164,1
APP-04302,0.189,1
APP-04303,0.106,1
APP-04304,0.21,1
APP-04305,0.128,1
APP-04306,0.071,0
APP-04307,0.109,1
APP-04308,0.144,1
APP-04309,7.217,0
APP-04310,0.234,1
APP-04311,8.785,0
APP-04312,0.139,1
APP-04313,0.187,0
APP-04314,0.21,1
APP-04315,0.326,1
APP-04316,6.586,1
APP-04317,0.2,0
APP-04318,10.6,0
APP-04319,0.185,1
APP-04320,5.028,0
APP-04321,0.368,1
APP-04322,5.632,0
APP-04323,0.322,1
APP-04324,0.196,1
APP-04325,0.107,1
APP-04326,0.165,0
APP-04327,0.108,1
APP-04328,0.227,1
APP-04329,0.068,1
APP-04330,0.074,0
APP-04331,0.227,1
APP-04332,0.069,1
APP-04333,15.323,0
APP-04334,0.162,1
APP-04335,0.081,0
APP-04336,0.32,0
APP-04337,0.174,1
APP-04338,0.187,1
APP-04339,0.114,1
APP-04340,8.247,0
APP-04341,7.538,1
APP-04342,0.075,0
APP-04343,0.268,1
APP-04344,0.349,1
APP-04345,0.31,1
APP-04346,0.278,1
APP-04347,6.375,0
APP-04348,0.435,1
APP-04349,0.088,1
APP-04350,0.169,0
APP-04351,0.161,0
APP-04352,6.878,1
APP-04353,0.28,1
APP-04354,8.219,0
APP-04355,0.153,0
APP-04356,0.109,1
APP-04357,0.177,1
APP-04358,0.12,1
APP-04359,19.185,0
APP-04360,5.915,0
APP-04361,0.209,1
APP-04362,0.073,1
APP-04363,5.192,1
APP-04364,3.224,0
APP-04365,0.068,1
APP-04366,0.183,1
APP-04367,0.094,1
APP-04368,0.094,0
APP-04369,4.369,0
APP-04370,0.23,1
APP-04371,0.206,1
APP-04372,0.172,0
APP-04373,14.502,1
APP-04374,0.254,1
APP-04375,0.233,1
APP-04376,0.16,1
APP-04377,5.745,1
APP-04378,5.242,1
APP-04379,0.103,1
APP-04380,4.839,0
APP-04381,0.468,1
APP-04382,0.146,1
APP-04383,0.586,1
APP-04384,0.176,0
APP-04385,0.141,1
APP-04386,0.103,1
APP-04387,0.273,0
APP-04388,4.86,0
APP-04389,4.22,0
APP-04390,0.08,1
APP-04391,0.097,0
APP-04392,0.112,1
APP-04393,0.157,0
APP-04394,5.338,0
APP-04395,0.123,1
APP-04396,4.529,0
APP-04397,4.519,1
APP-04398,0.163,1
APP-04399,0.096,1
APP-04400,0.072,1
APP-04401,6.749,1
APP-04402,0.205,1
APP-04403,0.126,0
APP-04404,0.18,1
APP-04405,0.143,1
APP-04406,0.256,1
APP-04407,0.155,1
APP-04408,0.256,1
APP-04409,0.336,1
APP-04410,0.114,0
APP-04411,4.423,1
APP-04412,0.121,1
APP-04413,7.825,0
APP-04414,0.101,1
APP-04415,0.109,0
APP-04416,0.159,1
APP-04417,0.137,1
APP-04418,1.244,1
APP-04419,0.126,0
APP-04420,0.127,1
APP-04421,0.195,1
APP-04422,0.053,1
APP-04423,0.184,0
APP-04424,4.998,0
APP-04425,0.243,1
APP-04426,0.135,1
APP-04427,3.139,1
APP-04428,0.302,1
APP-04429,5.961,0
APP-04430,8.164,1
APP-04431,6.964,0
APP-04432,0.178,1
APP-04433,0.135,0
APP-04434,0.109,0
APP-04435,10.886,1
APP-04436,0.1,1
APP-04437,0.164,0
APP-04438,5.385,0
APP-04439,5.741,1
APP-04440,7.632,0
APP-04441,5.652,1
APP-04442,0.199,0
APP-04443,0.196,1
APP-04444,0.129,1
APP-04445,0.151,1
APP-04446,3.636,0
APP-04447,0.084,0
APP-04448,0.124,0
APP-04449,0.063,0
APP-04450,0.214,1
APP-04451,5.813,1
APP-04452,0.262,1
APP-04453,0.057,1
APP-04454,0.275,0
APP-04455,3.24,1
APP-04456,0.288,0
APP-04457,0.165,1
APP-04458,11.906,1
APP-04459,0.6,1
APP-04460,0.045,1
APP-04461,0.128,1
APP-04462,9.176,1
APP-04463,0.182,1
APP-04464,0.097,1
APP-04465,0.236,1
APP-04466,0.14,1
APP-04467,7.191,0
APP-04468,0.092,0
APP-04469,0.6,1
APP-04470,4.216,1
APP-04471,0.118,1
APP-04472,0.15,1
APP-04473,0.226,0
APP-04474,0.196,1
APP-04475,10.144,0
APP-04476,0.116,1
APP-04477,0.15,1
APP-04478,0.138,1
APP-04479,5.243,0
APP-04480,0.057,1
APP-04481,0.231,1
APP-04482,9.659,1
APP-04483,0.045,1
APP-04484,0.157,0
APP-04485,0.68,1
APP-04486,0.125,1
APP-04487,0.2,1
APP-04488,5.488,0
APP-04489,5.516,1
APP-04490,6.522,1
APP-04491,0.218,1
APP-04492,0.173,0
APP-04493,0.312,1
APP-04494,0.092,0
APP-04495,0.281,1
APP-04496,0.346,1
APP-04497,0.289,1
APP-04498,0.192,1
APP-04499,0.126,1
APP-04500,0.27,0
APP-04501,0.339,1
APP-04502,0.091,1
APP-04503,9.042,1
APP-04504,4.33,0
APP-04505,0.061,1
APP-04506,7.467,0
APP-04507,0.124,1
APP-04508,9.275,1
APP-04509,2.348,1
APP-04510,0.153,1
APP-04511,0.075,1
APP-04512,0.089,1
APP-04513,0.225,0
APP-04514,0.112,1
APP-04515,0.126,1
APP-04516,0.057,1
APP-04517,0.161,1
APP-04518,0.163,1
APP-04519,0.169,1
APP-04520,0.163,1
APP-04521,0.186,0
APP-04522,0.156,0
APP-04523,3.849,0
APP-04524,4.896,0
APP-04525,0.262,1
APP-04526,3.178,0
APP-04527,0.243,1
APP-04528,0.339,0
APP-04529,0.291,1
APP-04530,0.141,1
APP-04531,8.996,0
APP-04532,0.122,1
APP-04533,0.163,1
APP-04534,0.304,0
APP-04535,0.233,0
APP-04536,0.189,1
APP-04537,0.181,1
APP-04538,0.066,1
APP-04539,0.128,0
APP-04540,0.089,0
APP-04541,0.418,1
APP-04542,0.53,1
APP-04543,0.182,1
APP-04544,0.087,1
APP-04545,6.265,1
APP-04546,0.367,0
APP-04547,7.354,0
APP-04548,7.605,0
APP-04549,0.054,0
APP-04550,0.15,1
APP-04551,9.065,1
APP-04552,0.509,1
APP-04553,0.235,1
APP-04554,2.855,0
APP-04555,14.648,0
APP-04556,0.121,1
APP-04557,0.091,1
APP-04558,6.928,0
APP-04559,0.486,0
APP-04560,3.233,0
APP-04561,0.153,1
APP-04562,7.895,0
APP-04563,5.453,0
APP-04564,0.118,1
APP-04565,10.426,1
APP-04566,0.143,1
APP-04567,10.672,0
APP-04568,0.213,1
APP-04569,0.125,0
APP-04570,0.05,0
APP-04571,0.192,1
APP-04572,0.473,1
APP-04573,0.525,1
APP-04574,0.212,1
APP-04575,5.406,0
APP-04576,0.225,1
APP-04577,0.174,1
APP-04578,4.075,1
APP-04579,0.16,0
APP-04580,0.11,1
APP-04581,0.23,1
APP-04582,0.171,0
APP-04583,0.688,1
APP-04584,6.917,1
APP-04585,0.144,1
APP-04586,0.203,0
APP-04587,5.242,0
APP-04588,0.289,1
APP-04589,0.077,1
APP-04590,4.338,0
APP-04591,6.215,1
APP-04592,0.05,1
APP-04593,4.831,0
APP-04594,0.09,1
APP-04595,6.693,1
APP-04596,6.133,0
APP-04597,0.252,1
APP-04598,0.069,1
APP-04599,0.268,1
APP-04600,0.287,1
APP-04601,1.649,1
APP-04602,0.096,1
APP-04603,0.145,1
APP-04604,0.177,1
APP-04605,6.204,1
APP-04606,0.096,1
APP-04607,0.201,0
APP-04608,5.801,1
APP-04609,5.493,0
APP-04610,0.281,0
APP-04611,0.448,1
APP-04612,0.116,1
APP-04613,0.164,1
APP-04614,0.043,1
APP-04615,0.176,1
APP-04616,0.408,1
APP-04617,0.074,1
APP-04618,0.097,1
APP-04619,7.363,0
APP-04620,0.087,1
APP-04621,0.074,1
APP-04622,0.117,1
APP-04623,0.214,1
APP-04624,8.551,0
APP-04625,0.111,1
APP-04626,0.126,1
APP-04627,0.128,1
APP-04628,0.083,0
APP-04629,0.241,0
APP-04630,0.078,1
APP-04631,0.08,1
APP-04632,0.064,0
APP-04633,0.186,1
APP-04634,0.324,1
APP-04635,0.051,1
APP-04636,0.292,1
APP-04637,0.118,1
APP-04638,10.304,0
APP-04639,4.461,0
APP-04640,7.237,0
APP-04641,0.163,1
APP-04642,0.219,1
APP-04643,5.491,1
APP-04644,0.214,1
APP-04645,0.358,0
APP-04646,7.54,1
APP-04647,7.98,0
APP-04648,0.056,1
APP-04649,0.077,0
APP-04650,0.215,1
APP-04651,0.091,1
APP-04652,10.328,0
APP-04653,0.13,1
APP-04654,0.117,1
APP-04655,9.398,0
APP-04656,0.239,1
APP-04657,0.6,1
APP-04658,0.231,1
APP-04659,0.082,0
APP-04660,7.23,1
APP-04661,0.097,1
APP-04662,0.148,0
APP-04663,7.674,1
APP-04664,0.134,0
APP-04665,0.103,1
APP-04666,0.171,1
APP-04667,0.089,1
APP-04668,0.146,1
APP-04669,0.053,0
APP-04670,4.153,0
APP-04671,0.057,0
APP-04672,0.199,0
APP-04673,9.026,0
APP-04674,9.105,0
APP-04675,3.644,1
APP-04676,0.232,0
APP-04677,0.073,0
APP-04678,0.155,1
APP-04679,0.739,0
APP-04680,0.193,1
APP-04681,8.064,0
APP-04682,10.116,0
APP-04683,0.868,1
APP-04684,0.112,0
APP-04685,0.157,0
APP-04686,0.241,0
APP-04687,11.108,1
APP-04688,0.108,0
APP-04689,8.895,1
APP-04690,0.462,1
APP-04691,8.818,1
APP-04692,5.763,0
APP-04693,7.205,1
APP-04694,0.231,1
APP-04695,0.122,1
APP-04696,0.153,1
APP-04697,0.24,1
APP-04698,6.95,1
APP-04699,0.107,1
APP-04700,0.25,1
APP-04701,0.069,1
APP-04702,10.741,1
APP-04703,0.121,1
APP-04704,0.291,1
APP-04705,0.158,1
APP-04706,0.168,0
APP-04707,0.07,1
APP-04708,0.2,1
APP-04709,9.595,1
APP-04710,0.352,1
APP-04711,0.1,0
APP-04712,0.064,0
APP-04713,0.198,1
APP-04714,0.117,1
APP-04715,0.12,1
APP-04716,13.018,0
APP-04717,0.194,0
APP-04718,0.396,0
APP-04719,0.114,1
APP-04720,0.382,1
APP-04721,11.253,1
APP-04722,9.179,0
APP-04723,0.072,1
APP-04724,9.083,1
APP-04725,0.298,0
APP-04726,0.251,0
APP-04727,10.51,0
APP-04728,0.066,1
APP-04729,7.213,1
APP-04730,0.209,1
APP-04731,0.164,1
APP-04732,4.427,0
APP-04733,0.067,1
APP-04734,12.744,1
APP-04735,0.183,1
APP-04736,0.157,1
APP-04737,0.185,0
APP-04738,4.41,1
APP-04739,3.022,0
APP-04740,5.95,0
APP-04741,8.7,0
APP-04742,0.273,1
APP-04743,0.12,1
APP-04744,0.21,1
APP-04745,0.223,1
APP-04746,0.118,0
APP-04747,0.336,1
APP-04748,0.185,0
APP-04749,2.574,1
APP-04750,0.293,1
APP-04751,0.097,1
APP-04752,0.226,1
APP-04753,0.097,1
APP-04754,2.636,1
APP-04755,0.22,1
APP-04756,0.142,1
APP-04757,6.343,1
APP-04758,0.074,1
APP-04759,0.162,1
APP-04760,0.074,1
APP-04761,0.284,0
APP-04762,0.181,1
APP-04763,0.078,0
APP-04764,0.074,1
APP-04765,0.133,0
APP-04766,0.07,0
APP-04767,4.306,0
APP-04768,0.171,1
APP-04769,4.9,1
APP-04770,0.132,1
APP-04771,6.375,0
APP-04772,5.31,0
APP-04773,3.977,1
APP-04774,7.013,0
APP-04775,6.287,1
APP-04776,0.123,1
APP-04777,0.084,1
APP-04778,0.092,1
APP-04779,3.745,0
APP-04780,9.944,0
APP-04781,0.238,1
APP-04782,7.53,1
APP-04783,0.215,1
APP-04784,0.162,1
APP-04785,0.125,0
APP-04786,0.1,1
APP-04787,0.055,0
APP-04788,0.184,0
APP-04789,0.258,1
APP-04790,0.125,1
APP-04791,0.103,1
APP-04792,6.126,1
APP-04793,0.256,1
APP-04794,0.162,1
APP-04795,0.168,0
APP-04796,0.135,1
APP-04797,0.203,0
APP-04798,0.185,1
APP-04799,8.537,1
APP-04800,0.174,1
APP-04801,0.205,1
APP-04802,0.106,1
APP-04803,0.122,1
APP-04804,0.179,1
APP-04805,0.146,0
APP-04806,2.348,1
APP-04807,0.316,0
APP-04808,0.08,0
APP-04809,7.157,0
APP-04810,9.812,1
APP-04811,0.232,0
APP-04812,0.097,1
APP-04813,0.158,0
APP-04814,0.119,0
APP-04815,0.275,1
APP-04816,0.226,1
APP-04817,0.117,1
APP-04818,0.127,1
APP-04819,4.211,1
APP-04820,4.883,1
APP-04821,4.411,0
APP-04822,8.368,0
APP-04823,0.201,0
APP-04824,0.186,1
APP-04825,6.421,0
APP-04826,8.546,0
APP-04827,8.841,1
APP-04828,5.275,1
APP-04829,3.189,0
APP-04830,0.488,1
APP-04831,0.139,1
APP-04832,0.107,0
APP-04833,0.16,0
APP-04834,0.167,0
APP-04835,6.854,1
APP-04836,0.275,1
APP-04837,0.297,1
APP-04838,0.161,0
APP-04839,6.764,0
APP-04840,8.425,1
APP-04841,0.6,0
APP-04842,7.134,0
APP-04843,8.23,1
APP-04844,0.28,0
APP-04845,0.109,0
APP-04846,0.252,1
APP-04847,0.131,1
APP-04848,0.159,1
APP-04849,0.157,0
APP-04850,3.697,0
APP-04851,0.164,0
APP-04852,0.109,1
APP-04853,0.075,1
APP-04854,0.243,1
APP-04855,0.125,1
APP-04856,0.071,1
APP-04857,0.078,1
APP-04858,5.79,0
APP-04859,0.138,1
APP-04860,0.722,1
APP-04861,0.111,1
APP-04862,0.06,1
APP-04863,0.242,1
APP-04864,0.125,1
APP-04865,8.058,0
APP-04866,6.99,1
APP-04867,0.091,0
APP-04868,0.224,1
APP-04869,4.635,1
APP-04870,0.625,0
APP-04871,0.081,0
APP-04872,0.199,0
APP-04873,0.141,0
APP-04874,4.779,1
APP-04875,15.969,0
APP-04876,0.096,1
APP-04877,0.152,1
APP-04878,9.154,0
APP-04879,0.095,0
APP-04880,0.154,0
APP-04881,0.057,1
APP-04882,0.078,1
APP-04883,0.093,0
APP-04884,0.145,1
APP-04885,0.196,1
APP-04886,0.05,1
APP-04887,10.342,0
APP-04888,0.147,1
APP-04889,0.162,1
APP-04890,1.705,1
APP-04891,0.157,1
APP-04892,0.199,0
APP-04893,0.074,1
APP-04894,0.216,1
APP-04895,0.327,0
APP-04896,15.461,1
APP-04897,0.157,0
APP-04898,0.104,0
APP-04899,0.1,0
APP-04900,0.303,0
APP-04901,0.119,1
APP-04902,8.372,0
APP-04903,0.188,0
APP-04904,0.145,1
APP-04905,5.197,0
APP-04906,0.278,0
APP-04907,8.595,1
APP-04908,0.116,1
APP-04909,9.953,1
APP-04910,0.074,1
APP-04911,0.135,1
APP-04912,0.153,1
APP-04913,0.135,1
APP-04914,0.345,0
APP-04915,6.5,0
APP-04916,0.222,1
APP-04917,0.102,1
APP-04918,0.366,1
APP-04919,0.207,1
APP-04920,0.126,1
APP-04921,0.117,1
APP-04922,0.045,1
APP-04923,0.12,1
APP-04924,0.235,0
APP-04925,0.167,0
APP-04926,0.206,1
APP-04927,5.428,0
APP-04928,0.328,0
APP-04929,0.059,1
APP-04930,0.207,1
APP-04931,0.077,0
APP-04932,0.052,0
APP-04933,1.044,1
APP-04934,7.202,0
APP-04935,7.102,1
APP-04936,0.129,1
APP-04937,10.705,0
APP-04938,0.087,1
APP-04939,0.063,0
APP-04940,0.283,1
APP-04941,4.52,0
APP-04942,0.072,0
APP-04943,0.114,1
APP-04944,0.057,1
APP-04945,11.118,1
APP-04946,6.912,0
APP-04947,0.134,1
APP-04948,0.056,1
APP-04949,0.157,1
APP-04950,0.203,1
APP-04951,0.111,1
APP-04952,0.182,1
APP-04953,0.255,1
APP-04954,7.318,1
APP-04955,7.019,0
APP-04956,7.355,0
APP-04957,0.086,1
APP-04958,2.861,0
APP-04959,6.482,1
APP-04960,0.178,1
APP-04961,0.121,1
APP-04962,0.443,1
APP-04963,0.113,1
APP-04964,0.173,1
APP-04965,8.693,1
APP-04966,8.801,0
APP-04967,8.098,0
APP-04968,0.231,0
APP-04969,9.764,1
APP-04970,3.845,1
APP-04971,0.088,0
APP-04972,7.673,0
APP-04973,0.063,1
APP-04974,0.418,1
APP-04975,9.659,1
APP-04976,7.929,0
APP-04977,0.172,0
APP-04978,0.097,1
APP-04979,0.14,1
APP-04980,10.687,0
APP-04981,0.306,1
APP-04982,0.974,0
APP-04983,0.137,0
APP-04984,0.196,1
APP-04985,0.061,1
APP-04986,0.246,0
APP-04987,0.293,0
APP-04988,0.091,0
APP-04989,2.813,0
APP-04990,7.707,0
APP-04991,14.324,1
APP-04992,0.062,1
APP-04993,0.103,1
APP-04994,0.168,1
APP-04995,0.227,1
APP-04996,0.139,1
APP-04997,0.116,1
APP-04998,0.151,1
APP-04999,0.152,0
APP-05000,0.074,1
APP-05001,8.367,0
APP-05002,0.212,0
APP-05003,0.095,0
APP-05004,0.225,1
APP-05005,0.107,0
APP-05006,0.124,1
APP-05007,0.097,0
APP-05008,7.339,0
APP-05009,0.236,1
APP-05010,10.79,0
APP-05011,0.377,0
APP-05012,0.455,1
APP-05013,0.281,1
APP-05014,0.043,0
APP-05015,0.117,1
APP-05016,7.346,1
APP-05017,0.108,0
APP-05018,0.07,1
APP-05019,0.317,1
APP-05020,0.067,0
APP-05021,0.107,1
APP-05022,0.071,1
APP-05023,0.088,1
APP-05024,0.072,0
APP-05025,0.549,1
APP-05026,0.083,0
APP-05027,0.137,1
APP-05028,2.176,1
APP-05029,0.348,1
APP-05030,3.595,0
APP-05031,6.702,0
APP-05032,0.058,1
APP-05033,0.165,0
APP-05034,0.087,1
APP-05035,0.187,1
APP-05036,0.106,1
APP-05037,7.76,0
APP-05038,0.17,1
APP-05039,0.314,0
APP-05040,0.2,1
APP-05041,3.534,0
APP-05042,0.248,1
APP-05043,0.051,0
APP-05044,1.972,1
APP-05045,5.765,0
APP-05046,0.524,1
APP-05047,0.159,1
APP-05048,0.176,1
APP-05049,0.376,1
APP-05050,0.099,0
APP-05051,0.151,0
APP-05052,4.99,0
APP-05053,0.163,0
APP-05054,0.156,0
APP-05055,1.766,0
APP-05056,0.048,1
APP-05057,0.201,1
APP-05058,7.043,0
APP-05059,0.322,1
APP-05060,0.145,1
APP-05061,0.114,0
APP-05062,0.406,1
APP-05063,7.495,1
APP-05064,0.191,1
APP-05065,0.203,1
APP-05066,9.199,1
APP-05067,0.174,0
APP-05068,0.12,0
APP-05069,0.493,1
APP-05070,0.215,1
APP-05071,0.177,0
APP-05072,0.156,0
APP-05073,0.218,0
APP-05074,5.009,1
APP-05075,0.175,0
APP-05076,0.065,1
APP-05077,0.145,1
APP-05078,0.117,1
APP-05079,0.161,1
APP-05080,5.019,1
APP-05081,0.111,0
APP-05082,0.082,0
APP-05083,0.027,1
APP-05084,0.173,1
APP-05085,0.162,0
APP-05086,0.126,1
APP-05087,0.474,1
APP-05088,1.682,0
APP-05089,2.708,1
APP-05090,8.294,0
APP-05091,0.219,0
APP-05092,0.191,0
APP-05093,0.108,0
APP-05094,0.052,0
APP-05095,0.061,1
APP-05096,0.049,0
APP-05097,0.096,1
APP-05098,0.397,0
APP-05099,0.13,1
APP-05100,0.102,1
APP-05101,5.296,0
APP-05102,0.095,1
APP-05103,8.612,0
APP-05104,0.081,0
APP-05105,0.297,0
APP-05106,6.828,0
APP-05107,0.222,1
APP-05108,12.365,0
APP-05109,0.091,0
APP-05110,0.173,0
APP-05111,0.104,1
APP-05112,0.136,1
APP-05113,0.195,1
APP-05114,0.095,0
APP-05115,0.277,0
APP-05116,0.135,0
APP-05117,0.256,1
APP-05118,9.952,1
APP-05119,0.078,0
APP-05120,0.303,1
APP-05121,0.39,1
APP-05122,0.582,1
APP-05123,0.235,1
APP-05124,0.257,1
APP-05125,0.442,1
APP-05126,0.149,0
APP-05127,1.695,1
APP-05128,5.832,0
APP-05129,6.116,0
APP-05130,7.893,0
APP-05131,0.083,1
APP-05132,0.16,1
APP-05133,0.107,1
APP-05134,0.138,1
APP-05135,9.143,0
APP-05136,0.209,1
APP-05137,0.11,1
APP-05138,10.491,0
APP-05139,0.14,1
APP-05140,0.123,1
APP-05141,0.148,1
APP-05142,0.105,0
APP-05143,0.189,1
APP-05144,0.378,0
APP-05145,0.156,1
APP-05146,4.325,1
APP-05147,0.341,1
APP-05148,0.446,1
APP-05149,0.176,1
APP-05150,0.078,1
APP-05151,6.038,0
APP-05152,5.982,1
APP-05153,0.102,1
APP-05154,0.129,1
APP-05155,0.078,1
APP-05156,5.492,0
APP-05157,12.187,0
APP-05158,2.123,1
APP-05159,0.6,1
APP-05160,0.277,1
APP-05161,0.19,1
APP-05162,11.833,0
APP-05163,0.067,1
APP-05164,0.196,1
APP-05165,6.216,1
APP-05166,0.07,1
APP-05167,8.683,0
APP-05168,10.423,1
APP-05169,4.524,0
APP-05170,0.146,1
APP-05171,0.143,1
APP-05172,0.121,1
APP-05173,0.051,1
APP-05174,0.22,0
APP-05175,4.993,1
APP-05176,0.117,1
APP-05177,0.08,0
APP-05178,0.163,1
APP-05179,0.158,1
APP-05180,0.345,1
APP-05181,3.021,1
APP-05182,0.118,1
APP-05183,9.432,0
APP-05184,0.418,1
APP-05185,0.262,0
APP-05186,7.553,0
APP-05187,0.187,1
APP-05188,8.411,0
APP-05189,5.859,0
APP-05190,0.151,1
APP-05191,0.216,0
APP-05192,0.121,1
APP-05193,11.725,0
APP-05194,5.743,1
APP-05195,0.153,1
APP-05196,0.408,0
APP-05197,8.305,1
APP-05198,8.155,0
APP-05199,5.649,0
APP-05200,0.195,0
APP-05201,0.203,1
APP-05202,4.042,0
APP-05203,0.08,0
APP-05204,10.688,1
APP-05205,7.614,0
APP-05206,0.076,1
APP-05207,0.252,1
APP-05208,6.555,1
APP-05209,0.174,1
APP-05210,8.064,0
APP-05211,10.122,0
APP-05212,0.152,1
APP-05213,3.99,1
APP-05214,0.204,1
APP-05215,0.182,1
APP-05216,0.252,1
APP-05217,0.171,1
APP-05218,0.26,1
APP-05219,0.479,1
APP-05220,0.183,0
APP-05221,0.152,1
APP-05222,5.291,0
APP-05223,0.196,1
APP-05224,7.736,0
APP-05225,0.176,1
APP-05226,5.385,1
APP-05227,2.765,1
APP-05228,0.12,0
APP-05229,0.091,0
APP-05230,0.166,1
APP-05231,0.058,0
APP-05232,0.164,1
APP-05233,0.1,0
APP-05234,0.222,1
APP-05235,5.284,1
APP-05236,0.237,1
APP-05237,0.078,1
APP-05238,4.362,1
APP-05239,7.351,1
APP-05240,0.32,0
APP-05241,10.837,0
APP-05242,0.6,1
APP-05243,0.085,1
APP-05244,7.528,0
APP-05245,0.074,1
APP-05246,0.155,1
APP-05247,7.983,1
APP-05248,0.105,0
APP-05249,0.165,1
APP-05250,0.093,1
APP-05251,0.397,1
APP-05252,3.839,0
APP-05253,1.071,0
APP-05254,0.324,1
APP-05255,5.531,0
APP-05256,0.552,1
APP-05257,0.159,0
APP-05258,0.271,1
APP-05259,0.109,1
APP-05260,4.262,1
APP-05261,0.06,0
APP-05262,4.824,0
APP-05263,0.093,1
APP-05264,0.265,1
APP-05265,0.139,1
APP-05266,0.222,0
APP-05267,5.828,1
APP-05268,2.342,0
APP-05269,2.744,1
APP-05270,0.102,0
APP-05271,0.09,1
APP-05272,0.071,0
APP-05273,0.072,1
APP-05274,0.07,1
APP-05275,0.173,0
APP-05276,0.106,1
APP-05277,0.278,0
APP-05278,0.174,1
APP-05279,0.187,1
APP-05280,5.804,0
APP-05281,0.277,0
APP-05282,5.362,0
APP-05283,6.636,1
APP-05284,0.298,1
APP-05285,0.124,0
APP-05286,0.108,0
APP-05287,0.091,0
APP-05288,9.365,0
APP-05289,0.059,1
APP-05290,0.083,0
APP-05291,8.291,0
APP-05292,0.075,1
APP-05293,0.08,1
APP-05294,0.109,1
APP-05295,0.053,1
APP-05296,0.187,1
APP-05297,7.215,0
APP-05298,0.077,0
APP-05299,0.23,0
APP-05300,0.218,1
APP-05301,0.298,1
APP-05302,6.014,0
APP-05303,7.588,0
APP-05304,5.644,0
APP-05305,10.204,1
APP-05306,0.462,1
APP-05307,0.127,1
APP-05308,0.177,1
APP-05309,0.188,1
APP-05310,0.118,1
APP-05311,0.147,1
APP-05312,0.221,0
APP-05313,0.119,0
APP-05314,9.231,1
APP-05315,0.142,1
APP-05316,0.165,0
APP-05317,5.95,1
APP-05318,0.14,1
APP-05319,0.156,0
APP-05320,10.53,1
APP-05321,0.402,1
APP-05322,0.131,1
APP-05323,0.107,1
APP-05324,0.121,0
APP-05325,7.659,0
APP-05326,4.414,0
APP-05327,0.15,1
APP-05328,0.146,0
APP-05329,0.073,1
APP-05330,0.132,0
APP-05331,3.523,0
APP-05332,0.157,1
APP-05333,0.248,1
APP-05334,3.022,0
APP-05335,0.165,0
APP-05336,0.357,0
APP-05337,9.248,0
APP-05338,0.122,0
APP-05339,0.061,1
APP-05340,6.483,1
APP-05341,0.08,0
APP-05342,5.436,1
APP-05343,0.138,1
APP-05344,0.159,0
APP-05345,0.194,1
APP-05346,0.079,1
APP-05347,0.161,1
APP-05348,12.224,0
APP-05349,0.39,1
APP-05350,11.004,0
APP-05351,0.459,1
APP-05352,0.241,1
APP-05353,0.186,0
APP-05354,3.343,0
APP-05355,0.107,1
APP-05356,0.15,0
APP-05357,0.134,0
APP-05358,0.38,1
APP-05359,8.666,1
APP-05360,0.19,1
APP-05361,0.203,1
APP-05362,7.066,0
APP-05363,0.069,0
APP-05364,0.087,1
APP-05365,0.157,0
APP-05366,0.125,1
APP-05367,0.136,0
APP-05368,8.357,0
APP-05369,0.068,0
APP-05370,0.136,1
APP-05371,0.047,1
APP-05372,5.425,0
APP-05373,3.047,1
APP-05374,0.095,1
APP-05375,0.136,0
APP-05376,0.112,1
APP-05377,0.341,1
APP-05378,8.578,0
